job_id,source,source_job_id,job_title,company,job_description,location,country,work_mode,remote_scope,job_field,industry,employment_type,experience_required,education_required,salary,currency,date_posted,application_deadline,tech_category,vacancy_url,scraped_at
92724293ed9c19c8,talent_com,618468370915531672,"tutor - Programming, Web Designing","tutor - Programming, Web DesigningUpskillsTuror",,Kano,Nigeria,unknown,,,,,,,,,Last updated: 30+ days ago,,,https://ng.talent.com/view?id=618468370915531672,2026-08-30T15:06:27+00:00
d777f46c663e6614,talent_com,621096614167777304,Security Operations Engineer,Security Operations EngineerParvana,,"Cape Town, Western Cape, South Africa",South Africa,unknown,,,,,,,,,Last updated: 30+ days ago,,Other Tech,https://za.talent.com/view?id=621096614167777304,2026-08-30T15:08:03+00:00
