job_id,source,source_job_id,job_title,company,job_description,location,country,work_mode,remote_eligible,remote_scope,job_field,industry,employment_type,experience_required,education_required,salary,currency,date_posted,application_deadline,tech_category,vacancy_url,scraped_at,_is_tech_candidate
8792d79f2e738730,MyJobMag,8792d79f2e738730,Senior Specialist – Cyber Security Assurance at Safaricom Kenya,Safaricom Kenya,,Nairobi,Kenya,,0,,ICT / Computer,,"Full Time , Hybrid",4 years,"BA/BSc/HND , Professional Certificate",,,,,Cybersecurity,https://www.myjobmag.co.ke/job/senior-specialist-cyber-security-assurance-safaricom-kenya,2026-08-24T19:26:23.838948+00:00,1
f5b1c1cd257b0a8a,MyJobMag,f5b1c1cd257b0a8a,Senior Statistical Programmer at IQVIA,IQVIA,,Nairobi,Kenya,,0,,"Data, Business Analysis and AI , ICT / Computer",,Full Time,5 years,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/senior-statistical-programmer-iqvia-15,2026-08-24T19:26:30.686767+00:00,1
ecc98b45edc9610b,MyJobMag,ecc98b45edc9610b,Software Developer/Analyst at International Rescue Committee,International Rescue Committee,,Nairobi,Kenya,,0,,"Data, Business Analysis and AI , ICT / Computer",,"Full Time , Hybrid",5 years,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/software-developer-analyst-international-rescue-committee,2026-08-24T19:26:54.654429+00:00,1
53758661e8d85359,MyJobMag,53758661e8d85359,Software Development & AI (100) Posts at ICT Authority,ICT Authority,,Nairobi,Kenya,,0,,"Data, Business Analysis and AI , Graduate Jobs , ICT / Computer",,Full Time,29 yrs,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/software-development-ai-100-posts-ict-authority,2026-08-24T19:26:57.214591+00:00,1
2024710ff707ea1f,MyJobMag,2024710ff707ea1f,Software Development And End User Support Intern at BIMAS Kenya Limited,BIMAS Kenya Limited,,Nairobi,Kenya,,0,,"ICT / Computer , Internships",,"Contract , Full Time",,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/software-development-and-end-user-support-intern-bimas-kenya-limited-2,2026-08-24T19:26:59.875205+00:00,1
059e750524da9265,MyJobMag,059e750524da9265,Software Engineer - 2 Posts at Kenya Space Agency,Kenya Space Agency,,Nairobi,Kenya,,0,,ICT / Computer,,Full Time,,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/software-engineer-2-posts-kenya-space-agency,2026-08-24T19:27:02.423989+00:00,1
a40c109a9f865e6a,MyJobMag,a40c109a9f865e6a,Software Engineer at IBM,IBM,,Nairobi,Kenya,,0,,ICT / Computer,,Full Time,,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/software-engineer-ibm-9,2026-08-24T19:27:05.098474+00:00,1
63de909fee95f8e0,MyJobMag,63de909fee95f8e0,Solution Architect at Ericsson,Ericsson,,Nairobi,Kenya,,0,,"Engineering / Technical , ICT / Computer",,Full Time,7 years,"BA/BSc/HND , MBA/MSc/MA",,,,,Software & IT,https://www.myjobmag.co.ke/job/solution-architect-ericsson-49,2026-08-24T19:27:14.099274+00:00,1
71970b970dbb1970,MyJobMag,71970b970dbb1970,Solutions Architect & Presales Engineer at Jamii Telecommunications,Jamii Telecommunications,,Nairobi,Kenya,,0,,ICT / Computer,,Full Time,7 years,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/solutions-architect-presales-engineer-jamii-telecommunications,2026-08-24T19:27:16.679101+00:00,1
868cb93a254e3269,MyJobMag,868cb93a254e3269,SR Software Engineer at Solvo Global,Solvo Global,,Nairobi,Kenya,,0,,ICT / Computer,,Full Time,10 years,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/sr-software-engineer-solvo-global,2026-08-24T19:27:28.707285+00:00,1
7723342852dfb4ad,MyJobMag,7723342852dfb4ad,"Staff Software Engineer, Google Play at Google",Google,,Nairobi,Kenya,,0,,ICT / Computer,,Full Time,8 years,"BA/BSc/HND , MBA/MSc/MA , PhD/Fellowship",,,,,Software & IT,https://www.myjobmag.co.ke/job/staff-software-engineer-google-play-google-3,2026-08-24T19:27:33.768573+00:00,1
71ebf8a738d4daab,MyJobMag,71ebf8a738d4daab,Students Supervisor - Master of Data Science at The Open University of Kenya,The Open University of Kenya,,Nairobi,Kenya,,0,,"Data, Business Analysis and AI , Education / Teaching / Training , ICT / Computer",,Full Time,,"MBA/MSc/MA , PhD/Fellowship",,,,,Data & AI,https://www.myjobmag.co.ke/job/students-supervisor-master-of-data-science-the-open-university-of-kenya,2026-08-24T19:27:48.428432+00:00,1
5c1811db25637594,MyJobMag,5c1811db25637594,Students Supervisor - Master of Science in Artificial Intelligence at The Open University of Kenya,The Open University of Kenya,,Nairobi,Kenya,,0,,"Data, Business Analysis and AI , Education / Teaching / Training , ICT / Computer",,Full Time,,"MBA/MSc/MA , PhD/Fellowship",,,,,Data & AI,https://www.myjobmag.co.ke/job/students-supervisor-master-of-science-in-artificial-intelligence-the-open-university-of-kenya,2026-08-24T19:27:53.244742+00:00,1
7525c012b3ecc7ff,MyJobMag,7525c012b3ecc7ff,Systems Administrator - Associate_299 at I&M Bank,I&M Bank,,Nairobi,Kenya,,0,,ICT / Computer,,Full Time,2 years,"BA/BSc/HND , Professional Certificate",,,,,Software & IT,https://www.myjobmag.co.ke/job/systems-administrator-associate-299-i-m-bank,2026-08-24T19:28:05.588108+00:00,1
4c7f845fd07da099,MyJobMag,4c7f845fd07da099,Technology & Information Product Owner at International Committee of the Red Cross (ICRC),International Committee of the Red Cross (ICRC),,Nairobi,Kenya,,0,,ICT / Computer,,"Contract , Full Time",5 years,BA/BSc/HND,,,,,Product & UX,https://www.myjobmag.co.ke/job/technology-information-product-owner-international-committee-of-the-red-cross-icrc,2026-08-24T19:28:44.255130+00:00,1
4f0d7031ffbe868a,MyJobMag,4f0d7031ffbe868a,Tutorial Fellow - Data Science at Zetech University,Zetech University,,Kiambu,Kenya,,0,,"Data, Business Analysis and AI , Education / Teaching / Training , ICT / Computer",,Full Time,3 years,"BA/BSc/HND , MBA/MSc/MA , PhD/Fellowship , Professional Certificate",,,,,Data & AI,https://www.myjobmag.co.ke/job/tutorial-fellow-data-science-zetech-university,2026-08-24T19:29:19.776562+00:00,1
c0a6532db5d08e8c,MyJobMag,c0a6532db5d08e8c,UI / UX Designer at Co-operative Bank of Kenya,Co-operative Bank of Kenya,,Nairobi,Kenya,,0,,"ICT / Computer , UX, Design and Architecture",,Full Time,3 years,BA/BSc/HND,,,,,Product & UX,https://www.myjobmag.co.ke/job/ui-ux-designer-co-operative-bank-of-kenya,2026-08-24T19:29:24.988638+00:00,1
fab3b0fd48566ffd,MyJobMag,fab3b0fd48566ffd,Web Developer at Savannah Informatics,Savannah Informatics,,Nairobi,Kenya,,0,,ICT / Computer,,Full Time,,BA/BSc/HND,,,,,Software & IT,https://www.myjobmag.co.ke/job/web-developer-savannah-informatics-4,2026-08-24T19:29:32.040271+00:00,1
268d4dec8873a627,MyJobMag,268d4dec8873a627,WMS & IT Support Supervisor at Platinum Outsourcing and Logistics,Platinum Outsourcing and Logistics,,Nairobi,Kenya,,0,,ICT / Computer,,"Contract , Full Time",4 years,"BA/BSc/HND , Professional Certificate",,,,,Software & IT,https://www.myjobmag.co.ke/job/wms-it-support-supervisor-platinum-outsourcing-and-logistics,2026-08-24T19:29:36.347026+00:00,1
