job_id,source,source_job_id,job_title,company,job_description,location,country,work_mode,remote_eligible,remote_scope,job_field,industry,employment_type,experience_required,education_required,salary,currency,date_posted,application_deadline,tech_category,vacancy_url,scraped_at,_is_tech_candidate
51a20678b2a70a51,Fuzu,51a20678b2a70a51,"Entertainment jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Industry Non-profit, social work Seniority < Seniority Mid-level Show jobs Clear filters",Nairobi • Kenya Contract Type,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/entertainment/nairobi,2026-08-25T22:31:55.178003+00:00,1
b02c3e852fc5b80f,Fuzu,b02c3e852fc5b80f,"Food, nutrition jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Industry Data/Research Health care, medical Non-profit, social work Restaurant, hospitality, travel Retail, wholesale, FMCG Seniority < Seniority Entry and Basic-level Mid-level Senior-level Show jobs Clear filters",Nairobi • Kenya Salary,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/food-nutrition/nairobi,2026-08-25T22:31:57.135207+00:00,1
46c0473593624111,Fuzu,46c0473593624111,"General management, leadership jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Industry Manufacturing Non-profit, social work Seniority < Seniority Entry and Basic-level Mid-level Senior-level Show jobs Clear filters",Nairobi • Kenya Contract Type,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/general-management-leadership/nairobi,2026-08-25T22:31:59.081646+00:00,1
4ed44d2bdad6b62e,Fuzu,4ed44d2bdad6b62e,"Government, community development, public services jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Industry Consulting, business support, auditing Data/Research Financial Services Governmental Non-profit, social work Seniority < Seniority Entry and Basic-level Mid-level Senior-level Show jobs Clear filters",Nairobi • Kenya Contract Type,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/government-community-development-public-services/nairobi,2026-08-25T22:32:01.603473+00:00,1
fc0a0010e7604991,Fuzu,fc0a0010e7604991,"Human resources jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Agriculture, fishing, forestry Automotive Banking, microfinance, insurance Communications, media, radio, tv Computers, software development and services Construction, renovation, maintenance Data/Research Education, academic Energy, utilities, environment Finance & FinTech Health care, medical Human resources, talent development, recruiting Manufacturing Non-profit, social work Outsourcing, leasing Real estate Restaurant, hospitality, travel Retail, wholesale, FMCG Security Seniority < Seniority Entry and Basic-level Mid-level Senior-level Show jobs Clear filters",Nairobi • Kenya Contract Type,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/human-resources/nairobi,2026-08-25T22:32:04.711358+00:00,1
31f3b82d8a247ece,Fuzu,31f3b82d8a247ece,"Installation, maintenance, repair jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Industry Non-profit, social work Outsourcing, leasing Seniority < Seniority Entry and Basic-level Mid-level Show jobs Clear filters",Nairobi • Kenya Contract Type,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/installation-maintenance-repair/nairobi,2026-08-25T22:32:06.951266+00:00,1
7d2a003dc4b2a524,Fuzu,7d2a003dc4b2a524,"Legal jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Industry Communications, media, radio, tv Computers, software development and services Data/Research Health care, medical Manufacturing Non-profit, social work Telecommunications Seniority < Seniority Entry and Basic-level Mid-level Show jobs Clear filters","Nairobi , Nairobi • Kenya Contract Type",Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/legal/nairobi,2026-08-25T22:32:08.941429+00:00,1
5c70e61b65dba44f,Fuzu,5c70e61b65dba44f,"Manufacturing, operations, quality jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Ruiru Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Industry Agriculture, fishing, forestry Computers, software development and services Construction, renovation, maintenance Education, academic Energy, utilities, environment Health care, medical Housekeeping, maintenance Manufacturing Telecommunications Seniority < Seniority Entry and Basic-level Mid-level Show jobs Clear filters",Nairobi • Kenya Contract Type,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/manufacturing-operations-quality/nairobi,2026-08-25T22:32:10.820657+00:00,1
2f1b3c122a278ffb,Fuzu,2f1b3c122a278ffb,"Mechanical engineering jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Aeronautics Agriculture, fishing, forestry Automotive Banking, microfinance, insurance Computers, software development and services Data/Research Engineering, architecture Health care, medical Housekeeping, maintenance Manufacturing Restaurant, hospitality, travel Retail, wholesale, FMCG Telecommunications Transportation, logistics, storage Seniority < Seniority Entry and Basic-level Mid-level Senior-level Show jobs Clear filters",Nairobi • Kenya Contract Type,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/mechanical-engineering/nairobi,2026-08-25T22:32:12.663367+00:00,1
a641bcc96f51991f,Fuzu,a641bcc96f51991f,"Media, communications, languages jobs in Nairobi, Kenya",,"Search for jobs Nairobi Kenya Kiambu Kenya Show jobs Clear filters Published < Published Last 1 week Last 30 days Latest 24 hours Profession < Accounting, finance, banking, insurance Administrative, clerical Agriculture, fishing, forestry, wildlife Business, strategic management Construction Customer support, client care Design, arts Electrical engineering Energy, power Engineering, architecture Entertainment Food, nutrition General management, leadership Government, community development, public services Human resources Information technology, software development, data Installation, maintenance, repair Legal Manufacturing, operations, quality Mechanical engineering Media, communications, languages Medical, health Project, program management Research, academy Restaurant, hospitality, travel Sales, marketing, promotion Security Skilled, manual labor Teaching, training Telecommunications Transportation, logistics, driving Industry < Industry Agriculture, fishing, forestry Communications, media, radio, tv Construction, renovation, maintenance Consulting, business support, auditing Education, academic Energy, utilities, environment Health care, medical Manufacturing Non-profit, social work Real estate Seniority < Seniority Entry and Basic-level Mid-level Show jobs Clear filters",Nairobi • Kenya Contract Type,Kenya,On-site,0,,"Information technology, software development, data",,,,,,,,,Software & IT,https://www.fuzu.com/kenya/job/media-communications-languages/nairobi,2026-08-25T22:32:14.499856+00:00,1
